,ID_tab,ID_zam,Zamestnanie,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25
182,183,2328,chiropraktik špecialista/chiropraktička špecialistka,0,11,0,0,19,0,10,0,0,1,20,0,1,0,3,0,0,0,0,1,0,0,13,0,0
183,184,911,chiropraktik/chiropraktička,0,30,0,0,28,0,15,0,0,1,34,0,1,3,5,0,0,0,0,2,0,0,28,0,0
184,185,156,chirurgický asistent/chirurgická asistentka,0,8,0,0,16,0,4,2,0,5,17,0,1,1,0,0,0,1,0,0,0,0,11,0,0
185,186,309,choreograf/choreografka,0,3,0,0,31,0,10,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,187,2604,choreograf/choreografka bojových scén,0,3,0,0,15,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,188,2345,choreograf/choreografka scén lietania,0,18,0,0,28,2,11,3,0,0,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0
188,189,2434,choreológ/choreologička,0,5,0,0,24,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
189,190,266,chovateľ koní/chovateľka koní,0,6,0,0,4,0,0,23,0,1,0,7,0,2,1,0,0,1,0,0,0,0,0,0,0
190,191,547,chovateľ psov/chovateľka psov,0,6,0,0,4,0,0,17,0,1,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0
191,192,2211,chovateľ/chovateľka dobytka,0,7,0,0,4,0,0,25,0,1,0,5,0,3,1,0,0,1,0,0,0,0,0,0,0
192,193,2552,chovateľ/chovateľka hydiny,0,7,0,0,3,0,0,23,0,1,0,4,0,2,1,0,0,1,0,0,0,0,0,0,0
193,194,194,chovateľ/chovateľka kožušinových zvierat,0,6,0,0,3,0,0,23,0,1,0,5,0,2,1,0,0,1,0,0,0,0,0,0,0
194,195,2803,chovateľ/chovateľka ošípaných,0,6,0,0,3,0,0,23,0,1,0,6,0,2,1,0,0,1,0,0,0,0,0,0,0
195,196,2176,chovateľ/chovateľka oviec,0,6,0,0,3,0,0,24,0,1,0,5,0,3,1,0,0,1,0,0,0,0,0,0,0
196,197,1425,chyžný/chyžná,0,0,0,0,3,0,2,10,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0
197,198,1238,čírič/čírička,0,4,6,0,3,1,1,4,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0
198,199,453,čistič a údržbár nábytku/čistička a údržbárka nábytku,0,0,3,0,2,3,1,13,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
199,200,2942,čistič/čistička dekoratívnych textílií a kobercov,0,1,2,0,4,0,0,22,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,0,0
200,201,2034,čistič/čistička exteriérov stavieb,0,4,0,0,1,2,0,14,0,0,4,0,0,1,1,0,0,4,0,0,0,0,0,0,0
201,202,1058,čistič/čistička kakaových bôbov,0,6,1,0,6,1,1,2,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0
202,203,396,čistič/čistička kanalizácie,0,2,3,0,0,5,1,8,0,1,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0
203,204,1335,čistič/čistička rýb,0,0,0,0,3,1,0,11,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204,205,1917,čistič/čistička tukov,0,4,4,0,5,0,0,3,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0
205,206,2805,člen krízového tímu/členka krízového tímu,0,4,1,0,3,1,3,5,0,1,10,0,0,1,0,0,0,2,0,0,0,0,2,0,0
206,207,1174,člen/členka justičnej stráže,0,4,0,0,5,0,2,0,0,3,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0
207,208,3032,člen/členka posádky pancierového vozidla,0,2,1,0,1,0,4,3,0,1,13,0,0,3,0,0,0,1,0,0,0,0,0,0,0
208,209,1632,člen/členka volebného tímu,0,4,0,0,14,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
209,210,605,cloudový architekt/cloudová architektka,5,0,0,0,6,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
210,211,2497,cloudový DevOps inžinier/cloudová DevOps inžinierka,15,2,1,0,5,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
211,212,2005,colný deklarant/colná deklarantka,0,4,0,0,8,0,2,3,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
212,213,1184,colný úradník/colná úradníčka,0,5,1,0,7,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
213,214,3026,cukrár/cukrárka,0,8,6,0,13,1,1,16,0,0,8,0,1,7,0,0,0,2,0,0,1,0,0,0,0
214,215,1772,cukrársky majster/cukrárska majsterka,1,2,1,0,7,0,2,6,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215,216,2693,cukrovinkár/cukrovinkárka,0,7,5,0,11,0,2,13,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0
216,217,494,cvičiteľ psov/cvičiteľka psov,0,3,0,0,4,0,5,14,0,1,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0
217,218,925,cvičiteľ/cvičiteľka koní,0,3,0,0,4,0,4,15,0,1,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0
218,219,1267,cvičiteľ/cvičiteľka vodiacich psov,0,1,0,0,6,0,5,12,0,1,4,3,0,0,2,0,0,0,0,0,0,0,2,0,0
219,220,2991,cvičiteľ/cvičiteľka zvierat,0,6,0,0,8,0,9,23,0,1,6,8,0,0,4,0,0,1,0,0,0,0,1,0,0
220,221,740,cyklokuriér/cyklokuriérka,0,2,0,0,3,0,4,4,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0
221,222,2541,cytotechnológ/cytotechnologička,0,10,0,0,8,0,0,3,1,1,9,0,0,3,9,0,0,1,0,0,0,0,10,0,0
222,223,1062,dámsky krajčír/dámska krajčírka,0,6,6,0,3,0,0,9,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0
223,224,1656,daňový administratívny pracovník/daňový administratívna pracovníčka,0,7,0,0,5,0,4,0,0,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
224,225,2436,daňový inšpektor/daňová inšpektorka,1,7,0,0,4,0,4,0,0,8,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0
225,226,1120,daňový špecialista/daňová špecialistka,0,10,0,0,10,0,4,0,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,227,921,daňový úradník/daňová úradníčka,1,7,0,0,6,0,3,0,0,9,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0
227,228,1762,databázový dizajnér/databázová dizajnérka,72,5,0,0,8,0,4,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
228,229,772,databázový integrátor/databázová integrátorka,44,4,0,0,5,0,2,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
229,230,1857,databázový operátor/databázová operátorka,27,3,0,0,2,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
230,231,2163,databázový vývojár/databázová vývojárka,81,11,2,0,4,1,1,0,0,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0
231,232,2576,dátový analytik/dátová analytička,25,14,0,0,1,0,1,0,0,3,0,0,12,0,4,0,0,0,0,3,2,1,1,0,0
232,233,414,dátový inžinier/dátová inžinierka,10,6,0,0,2,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0
233,234,2726,dátový riaditeľ/dátová riaditeľka,38,4,0,0,2,0,5,0,0,3,2,0,4,0,0,0,0,0,0,1,2,0,0,0,0
234,235,482,dátový špecialista/dátová špecialistka,20,21,1,0,20,0,3,0,0,3,0,0,14,0,5,0,0,0,0,4,2,3,1,0,0
235,236,1000,debnár/debnárka,0,5,8,0,3,2,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
236,237,776,degustátor/degustátorka kávy,0,8,3,0,7,0,0,1,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0
237,238,2744,dekan/dekanka fakulty,0,4,0,0,8,0,10,0,3,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,239,2365,dekontaminátor/dekontaminátorka,0,6,1,0,1,1,0,6,0,0,7,0,0,1,1,0,0,6,0,0,0,0,1,0,0
239,240,1843,dekoratér/dekoratérka dreva,0,5,1,0,18,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
240,241,44,dekoratér/dekoratérka keramiky,0,5,1,0,18,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0
241,242,2651,dekoratér/dekoratérka porcelán,0,5,1,0,19,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
242,243,1348,dekoratér/dekoratérka skla,0,5,1,0,17,1,1,3,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
243,244,820,dekoratívny maliar/dekoratívna maliarka,0,7,0,0,21,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0
244,245,2221,delegát/delegátka poskytovateľa zájazdu,3,5,0,0,20,0,5,0,0,0,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0
245,246,3030,demograf/demografka,1,23,2,0,20,0,2,0,1,0,0,0,6,0,3,0,0,0,0,3,0,3,0,0,0
246,247,2674,demolačný robotník/demolačná robotníčka,0,2,4,0,2,3,1,6,0,0,6,0,0,11,0,0,0,1,0,0,0,0,1,0,0
247,248,2806,demontážny robotník/demontážna robotníčka,0,0,3,0,3,4,1,9,0,0,6,0,0,5,0,0,0,2,0,0,0,0,0,0,0
248,249,2544,dentálny hygienik/dentálna hygienička,0,3,0,0,15,0,2,1,0,0,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0
249,250,433,deratizér/deratizérka,0,4,2,0,3,0,3,2,0,2,2,3,0,2,5,0,0,3,0,0,0,0,0,0,0
250,251,922,desiatnik/desiatnička,0,3,1,0,6,0,5,0,0,0,7,0,1,1,1,0,0,4,0,0,0,0,0,0,0
251,252,2337,destilačný pracovník/destilačná pracovníčka,0,3,3,0,4,1,0,5,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,253,1404,detektív/detektívka v obchode,0,5,1,0,4,1,2,0,0,3,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0
253,254,133,detský pestún/detská pestúnka,0,0,0,0,9,0,1,6,0,0,15,0,0,1,0,0,0,1,0,0,0,0,3,0,0
254,255,2975,devízový maklér/devízová maklérka,0,9,0,0,10,0,2,0,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
255,256,2596,digitálny umelec/digitálna umelkyňa,4,6,0,0,17,0,2,0,0,2,1,0,6,0,0,0,0,0,0,0,3,0,0,0,0
256,257,403,diplomat/diplomatka,0,4,0,0,18,0,4,0,0,3,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0
257,258,186,dirigent/ dirigentka,0,3,0,0,21,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
258,259,372,diskdžokej/diskdžokejka,1,1,0,0,18,1,2,0,0,0,0,0,2,8,1,0,0,0,0,0,5,0,0,0,0
259,260,883,dispečer oceánskej elektrárne/ dispečerka oceánskej elektrárne,8,9,25,0,7,5,2,3,0,2,6,0,9,12,3,0,0,0,0,0,6,0,0,0,0
260,261,2923,dispečer železničnej dopravy/dispečerka železničnej dopravy,0,4,2,0,1,1,4,1,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0
261,262,1444,dispečer/dispečerka distribúcie elektrickej energie,0,3,6,0,2,4,4,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
262,263,2747,dispečer/dispečerka distribučného centra,0,1,0,0,5,0,6,7,0,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0
263,264,284,dispečer/dispečerka elektrárne na fosílne palivo,0,5,11,0,7,3,1,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0
264,265,2792,dispečer/dispečerka električkovej dopravy,0,2,0,0,5,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0
265,266,2389,dispečer/dispečerka geotermálnej elektrárne,0,5,10,0,4,2,2,0,0,0,4,0,1,7,1,0,0,0,0,0,0,0,0,0,0
266,267,2183,dispečer/dispečerka jadrovej elektrárne,0,5,9,0,5,2,1,1,1,0,6,0,2,4,3,0,0,1,0,0,0,0,1,0,0
267,268,1776,dispečer/dispečerka koksárenskej pece,0,3,2,0,1,1,0,2,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0
268,269,2870,dispečer/dispečerka kompresorovej stanice,1,5,2,0,1,1,1,2,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0
269,270,1896,dispečer/dispečerka letiskovej prevádzky,0,11,2,0,20,1,10,1,0,2,11,0,1,1,0,0,0,3,0,0,0,0,0,0,0
270,271,2751,dispečer/dispečerka letovej prevádzky,0,3,0,0,6,0,7,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
271,272,2387,dispečer/dispečerka lodnej dopravy,0,5,1,0,5,0,1,0,0,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0
272,273,910,dispečer/dispečerka nákladnej dopravy,0,4,0,0,4,0,6,0,0,2,0,0,2,1,2,0,0,3,0,0,0,0,0,0,0
273,274,2173,dispečer/dispečerka riadiaceho centra v chemickej prevádzke,0,6,2,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
274,275,2885,dispečer/dispečerka riadiaceho centra v elektrárni,0,2,13,0,7,5,5,0,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0
275,276,882,dispečer/dispečerka riadiaceho centra v prevádzke na spracovanie zemného plynu,0,0,9,0,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,277,425,dispečer/dispečerka riadiaceho centra v rafinérii ropy,0,0,9,0,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
277,278,1354,dispečer/dispečerka solárnej elektrárne,0,7,18,0,6,3,3,0,0,0,5,0,1,15,4,0,0,0,0,0,0,0,0,0,0
278,279,789,dispečer/dispečerka spaľovne,0,3,1,0,1,2,0,4,1,2,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0
279,280,347,dispečer/dispečerka spracovania tekutých odpadov,0,6,2,0,4,1,2,6,0,1,2,0,0,3,0,0,0,4,0,0,0,0,0,0,0
280,281,1223,dispečer/dispečerka taxislužby,0,3,0,0,9,0,4,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
281,282,1263,dispečer/dispečerka v autobusovej doprave,0,4,0,0,5,0,9,0,0,2,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0
282,283,2539,dispečer/dispečerka v celulózo-papierenskej výrobe,0,10,2,0,1,2,1,1,0,1,1,0,1,10,2,0,0,0,0,0,0,0,0,0,0
283,284,1985,dispečer/dispečerka v chemických prevádzkach,1,7,5,0,1,1,3,2,0,0,2,0,1,3,2,0,0,1,0,0,1,0,0,0,0
284,285,1410,dispečer/dispečerka vo výrobe elektrickej energie,0,6,20,0,5,4,3,0,0,0,3,0,1,16,5,0,0,0,0,0,0,0,0,0,0
285,286,242,dispečer/dispečerka vodnej elektrárne,0,3,9,0,4,3,3,0,0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0
286,287,1025,dispečer/dispečerka vysokej pece,0,5,1,0,3,1,1,2,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
287,288,1300,dispečer/dispečerka záchrannej zdravotnej služby,0,1,0,0,8,0,3,0,0,2,7,0,1,1,1,0,0,1,0,0,0,0,3,0,0
288,289,447,dispečer/dispečerka zariadenia na separáciu vzduchu,0,2,2,0,3,2,1,6,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0
289,290,10,divadelný inštruktor/divadelná inštruktorka na vysokej škole múzických umení,0,5,0,0,37,0,13,0,5,0,2,0,1,0,0,1,0,0,0,0,5,1,2,0,0
290,291,1715,divadelný režisér/divadelná režisérka,0,2,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
291,292,2862,divadelný technik/divadelná technička,0,3,0,0,28,4,8,3,0,0,2,0,1,15,0,0,0,0,0,0,0,0,0,0,0
292,293,1692,dizajnér a výrobca filmových miniatúr/dizajnérka a výrobkyňa filmových miniatúr,0,2,0,0,13,0,4,6,0,0,6,0,0,1,0,0,0,1,0,0,5,0,0,0,0
293,294,226,dizajnér hazardných hier/ dizajnérka hazardných hier,0,2,0,0,8,0,1,0,0,3,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0
294,295,1530,dizajnér mikroelektroniky/dizajnérka mikroelektroniky,6,9,27,0,19,4,2,1,0,2,1,0,5,1,7,0,0,0,0,0,0,0,2,0,0
295,296,2655,dizajnér motorov/dizajnérka motorov,2,7,5,0,6,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
296,297,1964,dizajnér pyrotechnických efektov/dizajnérka pyrotechnických efektov,0,19,0,0,20,0,6,3,0,2,8,0,1,5,0,0,0,0,0,0,0,0,0,0,0
297,298,2594,dizajnér/dizajnérka digitálnych médií,69,3,0,0,5,0,1,0,0,1,0,0,16,1,0,0,0,0,0,1,6,0,0,0,0
298,299,1853,dizajnér/dizajnérka používateľského rozhrania,64,2,0,0,11,0,2,0,0,7,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0
299,300,2169,dizajnér/dizajnérka špeciálnych efektov,10,1,0,0,12,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0
300,301,270,dizajnér/dizajnérka systémov dátových skladov,71,5,0,0,10,0,4,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
301,302,213,dizajnér/dizajnérka vstavaných systémov,58,3,9,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
302,303,2075,dizajnér/dizajnérka vzdelávacích materiálov,20,6,0,0,14,0,4,0,2,1,0,0,8,0,0,0,0,0,0,1,3,0,0,0,0
303,304,2566,dokladač/dokladačka tovaru,0,2,1,0,0,0,0,6,0,1,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0
304,305,1679,dokončovač/dokončovačka odevov,0,3,4,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
305,306,1773,dokumentátor/dokumentátorka zbierkových predmetov,0,6,0,0,14,0,5,2,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0
306,307,252,domáci opatrovateľ/domáca opatrovateľka,0,3,0,0,7,0,2,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0
307,308,2087,dopravný inžinier/dopravná inžinierka,0,11,13,0,5,0,5,0,0,3,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0
308,309,1022,dopravný pilot/dopravná pilotka,0,10,0,0,9,0,3,1,0,2,7,0,0,9,1,0,0,5,0,0,0,0,0,0,0
309,310,722,dopravný špeditér/dopravná špeditérka,0,8,0,0,18,0,14,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
310,311,1469,dôstojník delostrelectva/dôstojníčka delostrelectva,0,4,2,0,4,0,3,0,0,1,9,0,0,2,0,0,0,4,0,0,0,0,0,0,0
311,312,491,dôstojník/dôstojníčka námorných síl,0,3,2,0,6,0,6,0,0,0,9,0,1,0,1,0,0,5,0,0,0,0,0,0,0
312,313,2428,dôstojník/dôstojníčka ozbrojených síl,0,2,2,0,9,0,8,0,0,0,6,0,1,2,1,0,0,4,0,0,0,0,0,0,0
313,314,1080,dramaturg/dramaturgička,0,7,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,315,2584,druhý dôstojník/druhá dôstojníčka,0,6,3,0,2,0,4,0,0,2,8,0,1,4,3,0,0,3,0,0,0,0,0,0,0
315,316,1592,druhý pilot/druhá pilotka,0,10,1,0,6,1,5,1,0,2,10,0,0,9,2,0,0,5,0,0,0,0,0,0,0
316,317,1497,DTP špecialista/špecialistka,4,0,0,0,11,0,2,0,0,1,1,0,14,0,0,0,0,0,0,0,11,0,0,0,0
317,318,610,dula,0,4,0,0,16,0,0,0,2,0,14,0,1,1,2,0,0,1,0,0,0,0,9,0,0
318,319,2227,editor spravodajstva/editorka spravodajstva,1,5,0,0,11,0,5,1,0,2,1,0,6,1,0,0,0,0,0,4,10,0,0,0,0
319,320,1709,ekológ/ekologička,0,25,1,0,25,0,9,3,0,3,8,1,2,0,14,0,0,0,0,0,0,1,1,0,0
320,321,1894,ekonóm/ekonómka,0,24,1,0,19,0,3,0,1,17,0,0,3,0,6,0,0,0,0,8,0,1,0,0,0
321,322,2652,ekonomický novinár/ekonomická novinárka,3,8,0,0,22,0,2,0,0,6,1,0,6,0,0,0,0,0,0,5,5,0,0,0,0
322,323,1075,ekonomický poradca/ekonomická poradkyňa,0,14,0,0,8,0,2,0,1,8,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0
323,324,900,elektrikár/elektrikárka,0,7,13,0,7,4,0,7,0,0,2,0,1,14,0,0,0,0,0,0,0,0,0,0,0
324,325,2781,elektrikár/elektrikárka dočasných elektroinštalácií,0,2,0,0,1,0,4,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
325,326,1171,elektrikár/elektrikárka na domáce elektroinštalácie,0,1,9,0,7,5,0,5,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0
326,327,1173,elektrikár/elektrikárka na priemyselné elektroinštalácie,0,3,12,0,6,4,0,5,0,0,4,0,1,12,0,0,0,0,0,0,0,0,0,0,0
327,328,2881,elektroinštalatér/elektroinštalatérka verejného osvetlenia,0,5,7,0,1,3,0,1,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0
328,329,1671,elektroinžinier/elektroinžinierka,52,27,69,0,39,9,13,7,0,6,4,0,10,4,11,0,0,1,0,0,2,0,2,0,0
329,330,1492,elektromechanický inžinier/elektromechanická inžinierka,9,22,22,0,31,4,6,4,0,4,2,0,11,2,4,0,0,0,0,0,1,0,0,0,0
330,331,1161,elektromechanik/elektromechanička,0,1,13,0,5,5,0,4,0,0,4,0,1,16,0,0,0,0,0,0,0,0,0,0,0
331,332,3009,elektromechanik/elektromechanička koľajových vozidiel,0,4,7,0,3,6,1,3,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0
332,333,2638,elektromechanik/elektromechanička leteckej techniky,3,3,8,0,3,5,0,2,0,1,2,0,2,5,0,0,0,1,0,0,0,0,0,0,0
333,334,1819,elektromechanik/elektromechanička na námorných lodiach,0,4,13,0,2,5,1,2,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0
334,335,2493,energetický analytik/energetická analytička,1,6,13,0,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,336,2683,energetický konzultant/energetická konzultantka,0,14,13,0,25,0,2,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336,337,1958,energetický manažér/energetická manažérka,0,8,17,0,15,3,18,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,338,130,energetický poradca/energetická poradkyňa pre domácnosti,0,8,8,0,20,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,339,905,enológ/enologička,0,13,12,0,7,0,4,8,0,2,5,0,1,6,0,0,0,0,0,0,0,0,1,0,0
339,340,2349,environmentálny analytik/environmentálna analytička v oblasti akvakultúry,0,9,2,0,10,0,4,1,0,4,5,1,0,2,5,0,0,0,0,1,0,0,0,0,0
340,341,1805,environmentálny geológ/environmentálna geologička,0,3,0,0,5,0,2,0,0,1,2,0,1,0,4,0,0,0,0,0,1,0,0,0,0
341,342,2105,environmentálny inžinier/environmentálna inžinierka,6,14,13,0,11,1,7,1,0,9,4,0,2,1,7,1,2,5,4,0,1,0,2,0,1
342,343,442,environmentálny konzultant IT/environmentálna konzultantka IT,3,1,5,0,5,0,4,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343,344,2459,environmentálny manažér IT/environmentálna manažérka IT,4,3,7,0,8,0,5,0,0,6,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
344,345,931,environmentálny manažér/environmentálna manažérka,1,4,5,0,13,0,7,0,0,7,5,1,0,0,3,0,0,4,0,0,0,0,1,0,0
345,346,639,environmentálny špecialista geológ/environmentálna špecialistka geologička,0,2,6,0,9,0,3,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0
346,347,2780,environmentálny technik/environmentálna technička,6,18,7,0,11,0,2,3,1,6,6,0,0,1,7,0,1,2,4,0,0,0,0,0,1
347,348,2236,epidemiológ/epidemiologička,1,22,0,0,21,0,5,1,1,1,2,0,2,1,9,0,0,0,0,0,0,2,8,0,0
348,349,375,ergonóm/ergonómka,0,4,3,0,12,0,0,1,0,1,0,0,3,0,2,0,0,2,0,0,3,0,2,0,0
349,350,652,ergoterapeut/ ergoterapeutka,0,9,0,0,17,0,4,0,1,2,18,0,2,0,0,0,0,3,0,6,1,0,23,0,0
350,351,2649,eskort,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,352,1475,etický hacker/etická hackerka,38,6,3,0,4,1,2,0,0,3,0,0,14,0,0,0,0,2,0,0,1,0,0,0,0
352,353,66,expert na lekársku fyziku/ expertka na lekársku fyziku,0,11,0,0,3,0,2,0,1,0,9,0,0,4,3,0,0,1,0,0,0,0,10,0,0
353,354,307,expert/expertka na sociálnu prácu,0,4,0,0,28,0,14,0,0,2,19,0,1,0,0,0,0,0,0,3,0,0,3,0,0
354,355,2281,fakturant/fakturantka,0,10,0,0,3,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355,356,1687,farbiar textílií/farbiarka textílií,0,2,5,0,1,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0
356,357,1763,farmaceut špecialista/farmaceutka špecialistka,0,4,0,0,18,0,4,0,0,1,14,0,1,1,8,0,0,0,0,0,0,0,9,0,0
357,358,203,farmaceut špecialista/farmaceutka špecialistka vo farmaceutickej kontrole,0,9,1,0,0,0,2,2,0,1,6,0,1,1,6,0,0,1,0,0,0,0,4,0,0
358,359,2727,farmaceut špecialista/farmaceutka špecialistka vo farmaceutickej technológii,2,11,8,0,7,0,2,1,0,4,5,0,1,2,9,0,0,0,0,0,0,1,6,0,0
359,360,1042,farmaceut špecialista/farmaceutka špecialistka vo vývoji liekov,0,8,0,0,6,0,5,1,0,3,6,0,0,3,7,0,0,1,0,0,0,0,6,0,0
360,361,1540,farmaceut/farmaceutka,0,19,0,0,37,0,13,5,1,3,17,0,3,1,11,0,0,1,0,0,0,0,12,0,0
361,362,2369,farmaceutický asistent/farmaceutická asistentka,0,8,0,0,16,0,5,5,0,0,9,0,1,0,1,0,0,1,0,0,0,0,5,0,0
362,363,1532,farmaceutický technik/farmaceutická technička,0,8,0,0,19,0,5,5,0,0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0
363,364,209,farmakológ/farmakologička,0,23,1,0,20,0,6,2,0,1,5,0,2,3,12,0,0,0,0,0,0,2,12,0,0
364,365,753,filmový a televízny producent/filmová a televízna producentka,0,5,0,0,16,0,8,1,0,6,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
365,366,332,filmový a televízny režisér/filmová a televízna režisérka,0,2,0,0,20,0,12,1,0,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0
